mineral_id,type,note
a2fc4c4b-9998-4e99-b25d-7686c39520ca,11,"After the Greek goddess Pallas Athene, in allusion to its palladium content."
a68f20e7-989d-4fd6-aa7e-4a94e920f256,2,For the composition.
525265f4-fe2f-4122-8166-1e5d99e36797,2,A gold-bearing variety of chalcopyrite
883d965f-dc0f-4177-8d7b-773c2ccc60a2,2,A gold-bearing variety of galena.
fe24f31e-ccd4-4489-96ee-082be1375c71,2,A gold-bearing variety of limonite.
f0915199-617c-4479-ac56-e503c8ea59a1,2,A gold-bearing variety of linnaeite.
c19ca704-7183-4a51-a849-7c349614c00a,2,A gold-bearing variety of pyrite. Possibly a mixture of Pyrite with native gold inclusions.
118856b5-813f-4e0f-b08e-6cfb767d6412,2,A Gold-bearing zincian copper
b4c77583-03bf-4502-81ae-6f0b57121a00,2,"Named after its chemical composition, being a natural amalgam of gold (Latin: aurum) and mercury (Latin: hydrargyrum)."
5fb8e91f-086d-443a-a70d-545036920488,2,A solid solution of Gold and Osmium in cubic Iridium.
13244b4d-fc5f-4749-9b72-26b3f8caa23e,2,"Named after its chemical composition, containing gold (Latin: aurum) and antimony (Latin: stibium)"
4239aff9-fa84-4960-8f7e-085250df91c6,2,"For dominant iron in the composition, and its membership in the axinite group."
70baa164-f488-4aea-a0b7-7bcf26f8ac54,2,"For dominant magnesium in the composition, and its membership in the axinite group."
76ca0081-bcf0-4d15-a970-fd95baa774bc,2,"For dominant manganese in a mineral of the axinite group, named from the Greek for axe after their sharp crystal forms."
ecdd4907-7c86-42fe-b3b7-2d71a9656923,16,Chalcedony coloured by Chrysocolla
b4cb39a4-2870-4457-9a22-74d730189f3e,4,Contraction of Azurite and Malachite
b1098bc5-9d0b-499b-8382-d10ed170bada,2,"For BArium, BEryllium, Fluorine, and PHosphorous in the composition."
da76f90f-b29f-461d-9a38-f75b6c8e2729,11,Named for the fancied resemblance of the crystals to the successive tiers of the legendary Tower of Babel.
a1798980-b16b-4ddd-a40e-c1584cf71998,2,"For elements in the composition, BArium, iron (FERrum), TItanium, and SIlicon."
9736af27-720e-4e1d-b238-16b38d3e5cb9,2,"For BArium and LIthium in the composition, and the Chinese for fibrous, in allusion to its structure."
23c74be9-602d-4ab4-acbe-81a4275c3365,18,Jasper occurring in spherical masses.
75793653-0a0a-4615-96f5-514ca307c549,2,"Derived from the chemical symbols for the major constituents, Ba, Na, Al, Si."
f10ed006-e36c-4c23-a56c-e0cf95ab0fb9,3,A precious opal with bands showing a play of colours.
345a3285-fff2-4a14-9985-77f390c25929,2,For its mineralogical and compositional relationship with barahonaite
ee97f980-d64e-42d2-a08a-375e75527778,2,For its mineralogical and compositional relationship with barahonaite
8b1da7e5-4701-4ad2-aef3-301d93a9c882,2,"Variety of ""betafite"" with content of BaO 21 wt.% and more."
2273baf5-15d3-403a-92be-4c2836dff9e0,2,A barium-rich variety of Celestine
80243cf9-3bfd-42c9-b568-24617d00a24e,2,A barian variety of Goyazite.
52cb3823-c5cc-4d59-8ac9-9466c15e7d17,2,A barian variety of Heulandite.
017b06b3-d56a-41ef-a617-e1cbef5b5dbb,2,A variety of Magnetoplumbite
cb35d190-7b06-4eaa-860f-6b7055a8bc86,2,A barium-rich variety of muscovite.
52888fb9-4fcd-44c9-a2f8-ab37edea34fe,2,A variety of Orthoclase
4cb484a9-9528-402c-9d56-c49b00a93f90,2,Ba-rich variety of Tomichite
4ef5a7f3-52fc-47d3-a3c6-278257ff213f,2,A barium-bearing variety of volborthite.
5f18262e-78e9-4307-9e1a-5b43c9222b14,2,A barium- and chromium-bearing muscovite.
79454740-bdc6-490a-aa64-cd5b03098550,2,A barium- and titanium-bearing biotite mica.
a8f15413-2763-4152-b90a-4ba19b9ad74e,2,Name for a barian variety of Calcite.
d0fa5cf3-06cf-4ef3-97bb-7e1de02c953a,2,Reflects the dominant presence of BARI um in the composition and the relation to olgite.
c3317ea3-294d-437a-a15f-8b6236395427,2,"For its BARIum content, ORTHOrhombic symmetry, and membership in the joaquinite group."
c3317ea3-294d-437a-a15f-8b6236395427,18,ORTHOrhombic symmetry
76b069e2-45a2-4f48-b956-35561ead7006,2,"For the composition, containing barium and iron (Latin = ferrum)"
70f92529-5582-445d-93fd-cc67b9915de9,2,Assigned by the IMA Committee on pyrochlore nomenclature for the predominant barium content and relation to microlite in the pyrochlore group.
11fd1ac7-ee7b-442b-a4fa-69ae59208368,2,"Named for its composition, being the barium-dominant analogue of perovskite"
6aa3bcb3-e734-434e-b4fe-04983b4d5f7e,2,"Named in allusion to its composition, being the BARIum analogue of Pharmacoalumite, where the barium substitutes for potassium"
e7e9420a-908e-44a8-82b0-da3a403545d7,2,"Named in allusion to its composition, reflecting the dominant barium and its relationship to pharmacosiderite"
8071b0b9-8050-423c-9b1d-df771792cbae,2,Assigned by the IMA Committee on pyrochlore nomenclature for the predominant barium content and membership in the pyrochlore group.
eb19eb82-1dad-4957-85a4-3066cd24a4a5,2,For the predominant barium content and membership in the pyrochlore group
108b81be-e27a-4ada-b24b-fd63d7b8db58,2,Named for its relationship to sincosite
2fdc4865-1309-4183-82de-faf97eddb34e,2,A variety of Adularia
96cc2b1b-80ce-45d2-b0fd-24f8f5f9f314,2,"A variety of Plagioclase with Albite 44%, Anorthite 42% and Celsian 14%."
714dc96c-38d4-49cc-ac89-6161d2df7c9e,2,A barian anorthite with 3.5% BaO.
111f65d6-fce9-4e00-b7ee-415a9d96b106,2,According to high barium content
5e1ea08b-6bf2-4cdc-bedd-74ea843805d9,2,A barian Phlogopite with 1 and more % BaO.
5b0c3b94-6dfa-4b2f-9471-6ac9b96930be,2,A barian Sanidine variety with 5% BaO.
55da1f49-e038-4854-b009-3a02a882550b,2,A barian vanadian variety of Muscovite.
18a8d381-2318-405f-9d57-cf01d8908775,2,Named as the Ba and Zn analog of pharmacosiderite.
e7f952dc-a530-4e7f-ae81-a89edc39cef6,2,Named as the barium analog of bannisterite.
d90d7ed3-8ccd-4c6d-ba92-5ad5430969ce,16,Due to the similarity with a grain of barley
bc381271-7bc4-4080-8765-16da6713fe18,18,A polytype of Barylite
7fdb4b3d-e9e4-4e91-9290-f02216e83f4f,18,A polytype of Barylite
dd143d02-5955-40e2-9ec3-bb614c449570,2,for SILicon in its composition.
8f66d919-306b-45b0-ba4d-87c1a7472d4d,2,A variety of Hedyphane
e288d318-e1c9-47b9-9285-a190f00e07ce,2,A barian variety of Phlogopite (not Biotite).
dd2d87f0-860f-437c-816d-2fd8b238b37e,16,Rose-like aggregate of tabular baryte crystals.
fcff3e8e-6a2f-4207-8666-4b6f8754e7f9,2,A barian variety of Anglesite.
7aa6cf46-c0b0-4a22-9720-02ee3f405d5f,2,For barium with calcium and carbonate (calcite) in its composition
a49a261e-3fd4-45a3-a096-b9038db86ab7,2,For the BARium in its composition and its relation to lamprophyllite.
c6f7ffb4-c075-4c0d-a456-87c87735ea48,2,A barium-bearing variety of celestine.
4ff1fdb9-a786-40cf-a50d-347398c367e4,13,Due to its basaltic origin
90b68426-ce71-4581-a7f6-d7f075b792e4,2,As a BASic sulphate of ALUMINum.
0e2e9690-a479-47a8-885c-66fadd1cd0b5,2,Cerium analogue of Bastnäsite-(La) and Bastnäsite-(Y)
aa8aaf4e-c4e7-4ba0-a2d0-206620d977cd,2,For its relation to bastnäsite-(Ce) and dominant lanthanum in its composition.
c19e3167-58d9-4c9d-80ba-fc9b82d440bd,2,For a member of the bastnäsite group with neodymium as the dominant rare earth element.
5f3dd7ea-15b1-4513-afcd-50604f64910c,2,Yttrium analogue of Bastnäsite-(Ce) and Bastnäsite-(La)
93e530c5-1ca2-4249-953f-1fc6b9766db7,2,"Named in allusion to its chemical composition, containing BArium, TItanium and iron (Latin = FERRium)"
6b86f1f0-e2ab-4b05-bada-3c95a6b73c3c,2,"For Ba, Ti, Si in the composition."
c252ac32-2b11-48a1-89c0-a94a2505ac8d,2,"For its major cations (Ba, Ti, Si, V)."
4d73f035-3de9-4588-97e6-7ba037aec1e6,2,For its similarity to baumhauerite.
6bda4792-2c91-4334-aea3-13bd42fe2923,18,"For its similarity to baumhauerite with double length of ""a"" cell parameter."
43d22a40-59a2-4da1-abbc-f9b495256f87,2,For BArium and URANium in the composition.
247b69a4-77f4-42c3-b124-0460ee6fb4b5,2,"For Ba, V, Si in the composition."
9c4ad224-1beb-4e15-9198-9f76e11c2b65,2,For BArium and ZIRconium in the composition.
93d0ecde-3875-4c25-8e11-9e75a5039b9f,16,"It consists of small, round or bean-shaped formations, often of concentric-shell structure."
6a1ba7e9-cf4f-42f9-a82b-adef22a4c9ef,2,For BEryllium and ARSenic in the composition.
c8a3e3cc-cdc7-4bab-b3e5-b79e340708be,2,As the Cu-analogue of beaverite-(Zn)
4509eb14-2fd9-4531-8b3d-c3550261172e,2,As the Zn-analogue of beaverite-(Cu)
3415302f-fe05-42c9-829f-f5cd4824270d,2,"For beryllium, Be, and hydroxyl, OH, in its composition."
8666f59b-64f7-41d9-85a0-47f8867ad798,2,The cerium analogue of belovite-(La)
fc7c717d-d823-4bd4-b9db-fa75792a4487,2,For lanthanum dominant over cerium and its relation to belovite-(Ce).
824b228e-5078-4be0-84ba-205e4f41beab,2,For BERyllium and BORate in the composition.
688fbe06-72bd-4a87-851d-d4c2ec5e8080,2,A beryllium-bearing variety of epidote.
8dbda1a6-6bd8-41e0-8b34-a704e9a0a2a0,2,A beryllium-rich variety of margarite
a9f2dc20-f490-41c7-a891-b780028ed973,2,A beryllium-bearing variety of sapphirine.
cbdb867a-fb6d-4545-a959-b3678bc86021,2,In allusion to the BERYLLium in its composition.
514a8c55-4308-4b61-b6f0-55b2494056d5,2,A beryllium-bearing vesuvianite.
b20b209b-5cda-47e4-a209-dc38338b79bd,2,"For one of the major constituents in the composition, BERYLLium."
98251199-0cd4-4404-8a33-58fdae69b3ad,18,"Named for a supposed second structural (metastable) state of willemite, a claim that was many years in verification."
038bd52d-0822-4351-af42-135db45f1fbf,2,A Na-poor OH-bearing analogue of lomonosovite.
038bd52d-0822-4351-af42-135db45f1fbf,18,Group-IV TS-block mineral
3063110b-a97c-41cf-9ef7-b296ba980f43,2,For a Ca mineral showing some relation to betpakdalite.
fccc9230-b795-4abd-b68c-65a14a9152c8,2,For a Ca-Mg mineral showing some relation to betpakdalite.
ad43dcec-1d67-4080-8716-4e04eb8c2738,2,For a iron-bearing mineral showing some relation to betpakdalite.
af7fba8a-2eb0-486d-af89-ed74204e7b76,2,For a sodium-bearing mineral showing some relation to betpakdalite.
7a0b6319-48ee-4340-ab74-ea05967e5397,2,For a potassium-bearing mineral showing some relation to betpakdalite.
dfd09e13-3e14-48be-90b5-b8b44c0ab41b,2,The Ca analogue of beusite
06d152d3-aa22-4721-b902-4a2b4743ea00,18,Only known mineral with a structure based on a bicapped Keggin anion
c8cdb88d-e1e2-41c5-80f0-74338c9954db,2,As a BIPHOSPHate of AMMonium.
b206e188-fb26-415a-a3c7-12a5eb19bac0,2,"The dominant rare earth element, Cesium"
2a52ab91-69b9-4d7b-991b-4e1441389042,2,For BISMuth in its composition.
fdee8ed1-e2be-42ac-8ca3-6836e27a060c,2,"In allusion to its composition, a bismuth oxychloride."
9e8724fd-cf90-4250-aabf-e872a00b396c,2,A bismuth-bearing variety of native antimony.
2fa91a81-324e-403e-874f-5f7f89b1c3f7,2,A variety of gold containing several weight percent of bismuth
28e97200-7729-41a0-b4b5-ce8edde88f7b,2,A variety of Melonite
6e11e153-000d-4b08-ab0e-5dbc9c214432,2,A variety of Ramdohrite
c856b944-1cf7-4a48-9095-fc1a17da26fd,2,A bismuth-bearing variety of Stibarsen.
6d46bfc0-c37f-4826-a211-226b6f68a810,2,A variety of Stibiotantalite
b4b1265a-89a5-4f2d-ba57-239988f1fcb6,2,A bismuthian variety of tennantite.
efaf9a1d-98c2-41a6-bc0c-2cf55133de3a,2,A bismuthian variety of Tetrahedrite.
dc045c25-6cb8-4805-8600-97bed0c18ba5,2,A variety of galena containing up to 16 weight percent of bismuth.
59b5314a-aa82-4c6d-92b3-d15a75f8fb94,2,From the composition
53e39647-77dc-4fcf-84c1-30e568c91308,2,In allusion to bismuth in the composition
7104b3c6-5f37-48f1-82fc-5b97739da3f4,2,For BISMuth in its composition and relation to minerals of the columbite-tantalite series.
ea285c43-dc03-4c44-9405-97b97d8f8d6a,2,"Named in allusion to its composition, containing BISMUTh and iron, (Latin = FERRum)."
f9fec879-82c9-4706-bbfa-2354b29dcc33,2,"Named in allusion to its composition, containing BISMUTh and for the relation to hauchecornite."
d0fe488f-45db-4353-a240-cc78bb6a0fe7,2,Assigned by the IMA Committee on pyrochlore nomenclature for the predominant bismuth content and relation to microlite in the pyrochlore group.
82da5ae9-6016-4328-b121-76d48862ba88,2,For a bismuth-containing member of the stibiconite group.
821e758c-def4-4e66-ad57-c01fdc09aefb,2,A name applied to a bismuthian variety of smaltite.
0d184831-882a-45c1-87e9-a30a3db0a892,2,For a bismuth-containing member of the stibiconite group.
b2eb8ba1-e8e9-4b86-a5e1-57f3d773e675,2,"For BISMuth in its composition, and relation to tantalite."
5d4dc67a-f577-4e26-a77f-dfd61c21b657,2,First named Bitikleite-(SnAl) name was changed to Bitikleite.
29bc1f5b-17f0-4172-91b2-0c55d975a768,2,A Sn- and Fe-analogue of Bitikleite
c965c0fb-f21a-4eb6-a179-a8b26d856923,2,A Zr- and Fe-analogue of Bitikleite
1482a3d7-9066-41ee-8a24-461542e9e9e6,4,Bituminous coal or black coal is a relatively soft coal containing a tarlike substance called bitumen or asphalt.
d79538f0-0eb3-4629-aef1-a3b67a79d6bd,3,"A dense, massive variety of ferrohornblende which is traded as black jade for use as a decorative stone."
1464eac1-20f2-4bf7-a2b2-6214722f0064,3,A generic term referring to all nephrite jades of a black or nearly black colour
327db37c-9862-40a9-9e66-1ba4b57c4ec6,3,black onyx
acd1c1c1-d734-4b3a-b267-e10df2215235,3,This variety of precious opal has a dark background colour.
96a97d0e-7f8e-4091-bebf-34280e9e2316,16,In allusion to the blistered-appearing botryoidal structure.
670353ce-7ade-475e-a7a5-24731ee70ffc,16,A variety of prase with small red blood-like spots
a677506c-b627-491e-98d3-9125f15b8a5d,3,A trade name for blue/violet sapphire
7ea5f7e6-f79e-4ce4-b679-1e7467b24294,3,A blue variety of Beryl
09c2dff0-e668-443d-b59b-f545251e69aa,3,"with its top portion having a dark blue color, with the rest of the body having a red or pink color"
517de0c8-2a28-4527-9a41-e01d3b9649b4,3,A blue variety of Chalcedony
10958d9f-4338-4bb0-a493-0341c84fcedd,3,A blue variety of Diopside
2c8e0bc2-f7a1-4fb4-97e5-4a8ccabb6cc3,3,A pale blue banded variety of Agate
c17c50bb-fbe0-4ec5-ad23-19af77bd6f15,3,Due to blue colour and a similarity to moonstone
91fb820c-11f6-4d32-a82c-7688ae7cfee3,3,Translucent blue opal with no play of colours
9cdb4bf2-1595-4033-964f-abfca3ae59ed,3,"An opaque to translucent, blue variety of quartz"
da175e2a-dc99-4af3-a4f6-573ac71068e7,3,A blue variety of Tiger's Eye
cdd8c503-510d-4cbd-89f8-44a733a0cce0,16,Due to similarity to chrysolite
8fc54890-c1d4-4270-a25b-862ddcb70282,16,Due to similarity to diamond
4d16699e-74f7-42f8-9d85-8728e12cd955,16,Due to similarity to ruby
5462e626-4b02-4de2-84c8-cd6f9e5accac,13,Opal replacing fossil bone.
f0a168ba-eb7a-43d0-b452-00d4ddfe1974,2,"Named in allusion to the composition, containing BORon."
65053be6-0eca-45df-970f-983176e332c1,2,"Named after its composition, containing BORon, ALuminum, and SILicon."
b801c7af-ffc4-4f1c-ae3f-d0137f40c36d,2,For BORate and CARbonate in the composition.
910947fd-5f26-4595-ab99-3c20d7838faf,2,Named in allusion to the composition and its relationship to Cookeite. Al is replaced by B relative to cookeite.
763dbfc3-4546-4923-a508-443b9d52ae3c,2,Recognizes boron as an essential constituent and for its relationship to mullite.
5bb687c4-213a-4ac8-9e67-47eceeaf9314,2,Presumably for the BOROn content and relation to muscovite.
7ced198a-e047-4b3d-9ba0-8537bfe8d2a9,16,"A variety of Precious Opal found in Queensland, Australia, as cracks or coatings in and around ironstone/sandstone boulders"
a968bf69-9542-4edd-8b1d-507078604312,16,"A variety of anhydrite distinguished by the pattern of formation, which resembles the recurring folds of a bowel"
663adef6-ab5f-4d95-89ed-c7f8f08ebd2a,2,Due to its chemical composition having copper and zinc that can be used for brass alloy
2c217efe-85d1-498b-8954-8043d4a7cba7,18,Has a doubled cell parameter c by comparison to braunite.
39681a44-815a-4427-9cd7-3ba99e1aeefc,16,Due to similarity to aquamarine
e13c8e7a-41ec-4c3c-8872-a67da460fa8c,16,Due to similarity to ruby
e7ab4ebf-c850-4786-8f02-fa4b6ab09c0a,13,A naturally cemented matrix of broken agate fragments
3fd96218-323d-4f53-9d4e-9a53295a0544,13,"Jasper in rounded fragments naturally cemented together in a gray material, appears similar to breccia"
68a10f60-3627-4434-8fd1-f1f0b1f74dc9,2,The Ba-dominant member of the Brewsterite series.
c4d00daa-b0e3-497b-bc43-bcf4d1a9e88a,2,The Sr-dominant member of the Brewsterite series.
cfc884fd-9ab5-42b0-bf0d-b03abbaf717b,2,"The suffix ""-(Ce)"" refers to the dominance of cerium in the composition."
b7e432e8-0275-4c6a-a9ed-b79b238af532,2,For its chemical relation to britholite and dominant La in its composition.
d5602623-b44a-4010-883d-72c7ea5161b2,2,For its chemical relation to britholite-(Ce) and dominant yttrium in its composition.
def0ab23-38e7-4fa9-9350-535211fe83bf,2,Due ti its relation to Brizziite
b2bb6bc8-2485-4668-8d5a-5574e63f0df4,2,Artificial Bromine analogue of Bischofite
1c13f058-4dfa-4c10-88a4-7c1ff8b37e6e,2,"For BROMine and the Greek for silver, ""argyros"", in its composition."
ca98c545-bc36-499c-9a25-601562b5f86d,2,Artificial Bromine analogue of Boracite
58238f29-2b74-4ca2-92f7-2c8353a39a1d,2,Artificial bromine analogue of Botallackite
b892e366-74ee-4166-b7bd-a3e7f6c8729f,2,A bromian Carnallite
a03c5b90-4107-4622-8c13-48c501bcc7fc,2,A Br-bearing variety of chlorargyrite.
0b5a0a60-ff5a-4b73-979d-6268d747341e,11,"For Brontes, one of the Cyclopes and a son of Uranus, helpers of the Greek god of fire whose workshops were alleged to be located at Vulcano."
072258de-7f16-448d-b7a0-59a36032f916,8,Named for the bronze-like submetallic luster on the characteristic cleavage surfaces.
9a4aeaee-45e9-43f1-9504-380ea31330b4,14,A cellular flinty material used for millstones
6f0210ae-445f-4569-8615-01592117ecb8,14,"A prospectors term for milky white, massive quartz"
6e2aa0ec-3029-425f-819b-24ed60e551dd,13,"Heated amethyst, the heating results in a yellow-orange, yellow-brown, or dark brownish colour."
5a3ea9f7-003c-4fc8-8ae0-3c5183e111da,2,"The ""-(Ce)"" suffix is in allusion to cerium being the dominant rare earth element in the species."
6674fe57-a779-4c7e-a42f-c3735a6eac2a,2,The Y analog of bussyite-(Ce)
473a5441-5328-4e1a-9533-9d9794c8b276,11,"after two Chinese words “Bu Tian”, meaning patching the sky, from the story of “Nu Wa Bu Tian” in the ancient Chinese mythology."
6f15ab56-c853-4e74-bc6a-6a8e55cbdb2e,2,"The ""-(Ce)"" suffix is in allusion to cerium being the dominant rare earth element in the species."
6231d29c-472d-42e0-833a-62f3828690a6,1,"To reflect the complexity and chemical diversity of the structure of this mineral, the authors compare it to the Byzantine Empire"
bc98ab88-97d5-4e92-9501-25e1f77ac1f1,2,A variety of Baryte
6726dec8-e3d9-4300-a833-83c1065ff84a,2,"A ""calcium-bearing variety of pyromorphite"""
46ecde7e-70bc-499c-beff-311c5985977d,2,A calcian variety of queitite observed as chalky white replacing alamosite
1007eefc-1fe2-438a-9099-4921d8cd0434,2,As a Ca analogue of Huréaulite
4e9e3926-5fa8-480c-a219-2bfcfad77feb,2,"A calcian siderite, with up to 20 mol% of calcite."
22d0c626-9ae5-4ee8-ae1d-0c9dac7f863e,16,contains a large crystal or crystals overgrown with a layer of spiky smaller crystals resembeling cactus
0377f05e-efa4-4672-8198-14af458df327,16,contains a large crystal or crystals overgrown with a layer of spiky smaller crystals resembeling cactus
bebe8261-0442-44f8-9a21-3922d5fb897f,16,Quartz crystals encrusted by a second generation of smaller crystals grown on the prism faces.
15a6609b-cea7-48ac-8b64-b15ec9e156f1,2,Due to its Cd composition and ochre appearence
018ca98f-4989-49bb-b850-adb16d3a1d35,2,As a Cd-variety of Smithsonite
75f91dd2-e898-4601-b492-906bd188a6b2,2,As the cadmium analogue of indite.
cc8db149-c510-4ed6-9da5-411e6820faf1,2,For the presence of cadmium and selenium.
