mineral_id,language_id,meaning,stem_1,stem_2,stem_3
31f962be-ac8b-4121-a032-cd149033cfa5,191,From the Greek for poison,"""Pharmakon""=Greek, Ancient (to 1453), poison",,
8ec0be94-dc67-46d6-882e-02dde0a83de3,167,"From Phaunoux, the French name for the Rauenthal Valley, France, within which the mineral was first found.","""Phaunoux""=French, Rauenthal Valley",,
137a06ca-44f3-4d70-9170-12af6c12e5fb,191,"From the Greek for deceiver, in allusion to its similarity to quartz when colourless.","""Phenakos""=Greek, Ancient (to 1453), deceiver",,
4faa9f85-1fb5-45a5-a9a2-b2978275c683,182,"The origin of the name in German is from ""feurig"" suggesting glowing or fiery, presumably due to the mineral's luster and that property was translated to the Greek φλογερός, also meaning fiery.","""feurig""=German, fiery",,
413f7062-b0a7-44fa-8f14-5cbda53500c5,191,"From the Greek for loving and stone, in honor of the Friends of Mineralogy organization.","""Philo""=Greek, Ancient (to 1453), love","""Lithos""=Greek, Ancient (to 1453), stone",
c639f613-8fec-42f5-836b-d22ae67ca6da,191,language Greek Philo = love; xeno = strangers - for unique combination of 11 elements?,"""Philo""=Greek, Ancient (to 1453), love","""Xeno""=Greek, Ancient (to 1453), strangers",
b4bf2468-38ef-441e-8a9c-5094496a6eb6,191,"From the Greek for firelike, referring to an oft-seen reddish tint.","""Phlogopos""=Greek, Ancient (to 1453), resembling fire",,
5f9c62f3-3f29-4493-9f0c-d4d122de7df4,191,"From the Greek for deep red and colour, in allusion to its typical colour.","""Phoinikos""=Greek, Ancient (to 1453), deep red","""Chróa""=Greek, Ancient (to 1453), colour",
fc7f4782-1887-45d4-a837-db7f3066a532,191,"The name Phosphorus in Ancient Greece was the name for the planet Venus and is derived from the Greek words (φῶς = light, φέρω = carry), which roughly translates as light-bringer or light carrier","""φῶς""=Greek, Ancient (to 1453), light","""φέρω""=Greek, Ancient (to 1453), carry",
4a99dded-b408-4e6f-a322-ea9dc8e30f3f,191,"The word comes from the Greek phyllon, meaning ""leaf""","""phyllon""=Greek, Ancient (to 1453), leaf",,
1a88b490-5bc6-46fe-9070-8e78dd585ed5,191,"""Phyllon""=Greek, leaf","""Phyllon""=Greek, Ancient (to 1453), leaf",,
b5e5b3b8-dd74-4959-8778-2def51b59534,191,"From the Greek for leaf, reflecting its crystal habit, and tungsten in its composition.","""Phyllon""=Greek, Ancient (to 1453), leaf",,
333db301-7743-4688-8963-8015436fbdb7,191,From the Greek for bitter and part,"""Pikros""=Greek, Ancient (to 1453), bitter","""Meros""=Greek, Ancient (to 1453), part",
1a4bc2fb-409e-4d1f-a5dc-b6449e84f41c,191,"From the Greek for bitter, in allusion to its magnesium content, and its chemical similarity to pharmacolite.","""Pikros""=Greek, Ancient (to 1453), bitter",,
8b6f5839-fbea-4eb6-a148-fa20dc33519f,191,"for the Greek word for ""fat"", in allusion to the mineral's appearance.","""Λίπος""=Greek, Ancient (to 1453), fat",,
9088932f-99a7-422c-8a97-847a9746b4c6,191,"For a small tablet, in allusion to the thin tabular habit.","""Pinákion""=Greek, Ancient (to 1453), small tablet","""Lithos""=Greek, Ancient (to 1453), stone",
52f9342f-4bb4-442f-9335-46b7c051a639,191,"For pitch, for its typical resinous appearance.","""Pitta""=Greek, Ancient (to 1453), pitch",,
7ad43508-5d18-43eb-9e08-a8a91e438219,191,"From the Ancient Greek πλάγια κάταγμα for ""oblique fracture"", in reference to its two cleavage angles","""πλάγια""=Greek, Ancient (to 1453), oblique","""κάταγμα""=Greek, Ancient (to 1453), fracture",
b2bd7985-3bcc-42dd-9b2d-4b3f56d2f094,191,"For oblique, in reference to the crystal morphology.","""Plagios""=Greek, Ancient (to 1453), oblique",,
18c8f418-645c-4c50-b256-6b1b8f98f2a3,475,"From the platina, diminutive of plata, silver.","""Platina""=Spanish, silver",,
71d1585c-f8b9-4933-8004-08609640e9c3,191,"From the Greek πλατύγω, to broaden, in allusion to the platy structure.","""πλατύγω""=Greek, Ancient (to 1453), to broaden",,
3015dff7-7bd7-4af5-a5dd-a555fa030a52,191,From the greek for 'abundant' for its many crystal forms,"""pleonaste""=Greek, Ancient (to 1453), abundant",,
736ca768-4912-4b24-b048-c4ad2d3b9e22,191,"From the greek ""plythos"" meaning ""filling""","""plythos""=Greek, Ancient (to 1453), filling",,
79117632-9441-4998-a0aa-83f7bf34417e,288,"From the gum, which it may resemble.","""Gummi""=Latin, indian rubber","""Plumbum""=Latin, lead",
1ee5b9ac-0b39-4f77-8529-daa70b68a2eb,167,"For the nacre, for mother-of-pearl, in allusion to its composition and nacreous luster.","""Nacre""=French, mother-of-pearl","""Plumbum""=Latin, lead",
8802d42d-e625-4eca-aac4-299aba26abe7,288,"From Latin 'plūmōsus', from 'pluma', 'feather'.","""Plūmōsus""=Latin, feather",,
59f989da-5816-41fa-b324-0b697b1598f5,191,From Greek poliainesthai to become white with foam (from polios gray),"""poliainesthai""=Greek, Ancient (to 1453), white with foam",,
fdcb91f2-7e23-46b6-afb7-4d318befe29d,191,"From the Greek πολλές ""many"" and αδελφός ""brother"" in allusion to the great variety of elements in the chemical analyses.","""πολλές""=Greek, Ancient (to 1453), many","""αδελφός""=Greek, Ancient (to 1453), brother",
cc650c4d-5348-4c36-a840-0a6624a1c3ab,191,"For many and base, in allusion to the many metallic bases present.","""Polys""=Greek, Ancient (to 1453), many","""Basis""=Greek, Ancient (to 1453), base",
0aa3c7ef-5dec-4a0c-9b72-1dc30b78f2b4,191,"From the ""poly"", many, and ""crase"", mixture.","""Polys""=Greek, Ancient (to 1453), many","""Crase""=Greek, Ancient (to 1453), mixture",
70973cf3-39c9-4bd1-a71f-c14168da3377,191,"For many and twin, as the mineral is observed in twinned forms.","""Polys""=Greek, Ancient (to 1453), many","""Didymos""=Greek, Ancient (to 1453), twin",
432abcf7-bd7d-4298-81d0-adc324dfe96f,191,"For many and salt, in allusion to the mineral's complex composition.","""Polys""=Greek, Ancient (to 1453), many","""Hals""=Greek, Ancient (to 1453), salt",
fd6a94c4-1944-4179-bcfd-a31f9ac42ef7,191,"For many and water, remarking on its water content.","""Polys""=Greek, Ancient (to 1453), many","""Hydor""=Greek, Ancient (to 1453), water",
ccb25059-5873-4764-883a-2dc180209231,191,"From the poly, for many or much","""Polys""=Greek, Ancient (to 1453), many",,
45b94c01-8423-4a7c-adf6-6a2fbcac4b9e,191,"After the greek ρoλυς, much, and μιγνυω, I mix, in allusion to the great number of substances of which it is composed.","""ρoλυς""=Greek, Ancient (to 1453), much","""μιγνυω""=Greek, Ancient (to 1453), I mix",
8881fdf6-b8c0-4b89-982a-e595caf00b1f,191,"For many, and PHosphorus, for the multiple phosphate anions in the chemical formula.","""Polys""=Greek, Ancient (to 1453), many",,
40bc86ab-b38c-4881-b16e-016a95901c9b,191,"From the Greek πολύς - many, and κευός - strangers, in allusion to complex composition of the mineral containing a lot of PGE and other metals besides of platinum.","""πολλές""=Greek, Ancient (to 1453), many","""κευός""=Greek, Ancient (to 1453), strangers",
54a9927a-f5e6-4e0c-812d-9bacdaf9b04e,191,"From Greek prasios, from prasios, adjective, of the color of a leek","""prasios""=Greek, Ancient (to 1453), leek",,
2d9f982e-cd92-4b65-9f0e-579026e273f0,191,Named from the greek for \'leek\' on account of its colour.,"""prasios""=Greek, Ancient (to 1453), leek",,
f43e4c05-b014-4ace-8173-f61a6409d573,191,"From the Greek for mask, the mineral's character being initially masked by pseudomorphism.","""Prosopon""=Greek, Ancient (to 1453), mask",,
d641cc44-d62c-43ca-96a2-acf14494fb27,191,"From the Greek for false and boleite, as it was mistaken for that species.","""Pseudo""=Greek, Ancient (to 1453), false",,
cf1e3667-aee3-4380-a290-01aceaebc436,191,"From the Greek for false and boleite, as it was mistaken for that species.","""Pseudo""=Greek, Ancient (to 1453), false",,
cbc6b630-8ff5-4fb1-b659-6914eaaea73c,191,"From the Greek for false and brookite, as it was for some time thought to be that mineral.","""Pseudo""=Greek, Ancient (to 1453), false",,
a9a003a6-dff7-45c2-8bdd-df9027b6d6b2,191,"From the Greek for false, and the mineral's supposed resemblance to cotunnite.","""Pseudo""=Greek, Ancient (to 1453), false",,
95f2bf15-5add-49e8-b81b-a671f5741a66,191,"From the Greek for false, and its relation to grandreefite.","""Pseudo""=Greek, Ancient (to 1453), false",,
5bcdf6d7-6860-453b-b8e4-0faf614e02ac,191,"From the Greek for false, and its relation to johannite.","""Pseudo""=Greek, Ancient (to 1453), false",,
7bb4b86d-48c6-4b9c-8ee3-afaf19e525d3,191,"From the Greek for false and its relation to laueite, as it is not that species.","""Pseudo""=Greek, Ancient (to 1453), false",,
198fe404-30e1-42ad-bc78-154774ece65b,191,"From the Greek for false and its relation to lyonsite, as it is not that species.","""Pseudo""=Greek, Ancient (to 1453), false",,
6c52a5bf-d5e1-446a-a8ad-afa2ee01e344,191,"From the Greek for false, as the mineral closely resembles malachite.","""Pseudo""=Greek, Ancient (to 1453), false",,
4e879c5b-4cbe-439f-8a01-d92e5cada75b,191,From the Greek for false and its relation to rutile.,"""Pseudo""=Greek, Ancient (to 1453), false",,
bd33da21-546f-4e4b-a724-e2e05451f67b,191,"From the Greek for false, in recognition of its close relation to sinhalite.","""Pseudo""=Greek, Ancient (to 1453), false",,
b23bca79-192f-45ea-ab8e-aba938fd9240,191,"From the Greek ψιλός (psilos) ""smooth"" or ""bald"", and μέλας (melas) ""black"" in allusion to the form and colour.","""ψιλός""=Greek, Ancient (to 1453), smooth","""Melanos""=Greek, Ancient (to 1453), black",
37a648e6-ffed-4a8c-b9fa-0f5f5fe1243b,191,"From the Greek ptylon - ""feather"" and lithos - ""stone..""","""ptylon""=Greek, Ancient (to 1453), feather","""lithos""=Greek, Ancient (to 1453), stone",
5934993b-83e3-4174-800d-56f2ca3c171e,288,"The name is derived from the Latin word ""pumex"" which means ""foam"" and through history has been given many names because its formation was unclear","""pumex""=Latin, foam",,
b5113dfe-c551-4545-a17c-caabad99aae5,288,"From the Latin for purple, in allusion to its typical colour.","""Purpura""=Latin, purple",,
c56a16af-7641-4bbe-a6dc-2783c7f8838b,191,"From the greek 'pyknos' which means 'dense', referring to its appearance","""pyknos""=Greek, Ancient (to 1453), dense",,
b6fd252d-86d6-40dd-a3fc-57669237200e,191,"From the Greek for 'fire' and 'anvil', in allusion to the mythical Hephaistos's workshop, which allegedly was located on the Island of Vulcano.","""Pyr""=Greek, Ancient (to 1453), fire","""Akmon""=Greek, Ancient (to 1453), anvil",
d20654d5-f4f3-4b2a-b651-af121256331d,191,"From the Greek for fire and silver, in allusion to its composition and colour.","""Pyr""=Greek, Ancient (to 1453), fire","""Argyros""=Greek, Ancient (to 1453), silver",
1a46d5d7-aa9f-46be-8856-8608b66d8592,191,"From the Greek for fire, as sparks may be struck from it.","""Pyr""=Greek, Ancient (to 1453), fire",,
18aab198-9115-42ec-99a3-6e86fd9d8db8,191,"From the Greek for fire and gold, for the golden yellow colour developed on heating.","""Pyr""=Greek, Ancient (to 1453), fire","""Aurium""=Greek, Ancient (to 1453), golden",
c597f5db-6851-4519-956d-bc18e7673fd4,191,"From the Greek for fire and needle, in allusion to the colour and habit.","""Pyr""=Greek, Ancient (to 1453), fire","""Velóni""=Greek, Ancient (to 1453), needle",
fad8e805-5f53-4447-b0da-ba61bd8f4fb5,191,"From the Greek pyros for ""fire"" and Bitumen as a variety","""pyros""=Greek, Ancient (to 1453), fire",,
abb9456b-70ad-44f6-96ec-a3957528a725,191,"From the Greek for fire and colour, as there is a colour change on ignition.","""Pyr""=Greek, Ancient (to 1453), fire","""Khroma""=Greek, Ancient (to 1453), colour",
79ff22c5-288a-45c4-89af-54e3220a8d97,191,Named after it's derivation from bat guano combustion.,"""pyros""=Greek, Ancient (to 1453), fire","""copro""=Greek, Ancient (to 1453), guano",
b8fdd21e-f032-45a3-a7ea-e8ddb145c16d,191,"From the Greek for fire and to wash, as it is used to remove tints from glass.","""Pyr""=Greek, Ancient (to 1453), fire","""Louein""=Greek, Ancient (to 1453), to wash",
33f39d04-6bad-478e-8a12-68470029f236,191,"From the Greek for fire and form, as melted globules will recrystallize.","""Pyr""=Greek, Ancient (to 1453), fire","""Morfe""=Greek, Ancient (to 1453), form",
8dfced75-ae88-4114-8e33-31594425424b,191,"From the Greek ""pyropos"", ""fiery-eyed"", in allusion to the red hue.","""Pyropos""=Greek, Ancient (to 1453), fiery-eyed",,
4aa8fddc-5564-48ab-93a0-8291eb482938,191,"From the Greek pyros for ""fire"" and φαίνεσθαι (""phaenesthai""), ""to appear""","""pyros""=Greek, Ancient (to 1453), fire","""φαίνεσθαι""=Greek, Ancient (to 1453), to appear",
372ad502-3ea9-4bbc-aa29-992c91e23310,191,"From the Greek for fire and to appear, in allusion to its red colour.","""Pyr""=Greek, Ancient (to 1453), fire","""Phanos""=Greek, Ancient (to 1453), shining",
516e64ad-8437-451e-9976-e31a0649bc4d,191,"Named after the Greek pyros, meaning fire","""pyros""=Greek, Ancient (to 1453), fire",,
34aad65d-fced-4bbe-ad20-c2f11645f3aa,191,"From the Greek for fire and leaf, in allusion to its tendency to exfoliate into fan shapes when heated.","""Pyr""=Greek, Ancient (to 1453), fire","""Phyllon""=Greek, Ancient (to 1453), leaf",
38a73661-9dab-42a6-b852-11c1ec275a84,191,Uncertain,,,
c6f691c9-b4ea-4e11-8da2-c2db27b6bdf0,191,"From the Greek fire and smell, because of the strong odor the mineral gives off when strongly heated.","""Pyr""=Greek, Ancient (to 1453), fire","""Osmi""=Greek, Ancient (to 1453), smell",
75ee5e7f-875f-4632-b77c-b2b9bdb934ec,191,"From the Greek for fire and shining, in allusion to its colour and luster.","""Pyr""=Greek, Ancient (to 1453), fire","""Stilpnos""=Greek, Ancient (to 1453), shining",
6bd05308-905d-4997-b937-468d8dd8e69f,191,"From the Greek for redness, in allusion to its colour.","""Pyrrhos""=Greek, Ancient (to 1453), redness",,
91620368-9afe-4877-badf-184927920727,288,"From the Latin quad, for four, as the mineral has four times the unit cell volume of the related mineral species davyne.","""Quad""=Latin, four",,
231d2b27-a052-4b43-a7c6-a85791dbbbe2,288,From the Latin quadruplex,"""Quad""=Latin, four",,
dc85e30c-8d4b-4705-83c7-aaa762c7518c,288,"Named for the Latin ""quadruplex"" and the element phosphorus, for the quantity of PO4 groups in the formula.","""quadruplex""=Greek, Ancient (to 1453), four",,
790f05e5-97a9-45b1-9211-6b1b5af4e4cd,182,"Of obscure origin in the Middle Ages, first applied to gangue in Saxony, Germany.","""Quarz""=German, of uncertain origin.",,
ea7c69c4-0cbf-4b9d-9cde-6b7749f900ec,288,"from the ranunculus, buttercup, alluding to its gold-yellow colour.","""Ranunculus""=Latin, buttercup",,
2f1d2eb2-9d88-44d7-9bf2-761245f53513,21,From the rahj al ghar for powder of the mine.,"""Rahj al ghar""=Arabic, powder of the mine",,
a2a25099-caee-4aaa-84ba-8c62fc7fe19e,191,Resin,"""ῥητίνη""=Greek, Ancient (to 1453), resin",,
a0e03408-5d75-4d7f-a2d2-8b3291dcce72,191,"From the Greek rhodon, rose.","""Rhodon""=Greek, Ancient (to 1453), rose",,
b2f26bac-58bf-4449-82c6-c523c42c17c4,191,"From the Greek for rose-coloured, for the rose-red colour the mineral imparts to the blowpipe flame.","""Rhodon""=Greek, Ancient (to 1453), rose",,
03f4797b-032a-4952-ad7d-7584dce12fb7,191,"From the Greek rhodon, for rose, and chrosis, for colouring.","""Rhodon""=Greek, Ancient (to 1453), rose","""Khroma""=Greek, Ancient (to 1453), colour",
0ce93bcf-1399-431b-ae07-a00a7c13ebd8,191,"The name is derived from the Greek ""rhodon"" for ""rose-like"", in common with other pink mineral types","""rhodon""=Greek, Ancient (to 1453), rose-like",,
b257ca91-83e8-466d-838f-0b0cbef9ed36,191,"From the Greek for rose, in reference to the mineral's colour.","""Rhodon""=Greek, Ancient (to 1453), rose",,
61265c19-2c59-4eb7-8124-56b7a80a42c5,191,"From the Greek for rose, in allusion to its colour, and for its affinity to stannite.","""Rhodon""=Greek, Ancient (to 1453), rose",,
322329d2-58ef-49d7-8f00-0f35d93723cc,288,"the Latin for rhomb, for the typical rhombic crystal outline;for to break, for its perfect cleavage.","""Rhombus""=Latin, rhomb","""Klasis""=Greek, Ancient (to 1453), to break",
322329d2-58ef-49d7-8f00-0f35d93723cc,191,"the Latin for rhomb, for the typical rhombic crystal outline;for to break, for its perfect cleavage.","""Rhombus""=Latin, rhomb","""Klasis""=Greek, Ancient (to 1453), to break",
8e537050-a117-458d-9f82-0c1af9690085,191,"Named from the Greek 'ριπιδοζ', meaning 'a fan' for its habit.","""ριπιδοζ""=Greek, Ancient (to 1453), a fan",,
50e6f081-14ca-47de-a6cc-b2f90ecfdd6c,288,"From the Latin for dew, in allusion to the transparent drops that cover the mineral in moist air.","""Ros""=Latin, dew",,
978250b5-3646-4cad-aaea-2f12685ebc43,475,"It is sometimes called ""Rosa del Inca"", ""Inca Rose"" or Rosinca",,,
7499ac70-8d59-49dc-9e7e-586442bb92a3,288,"The word ruby comes from ruber, Latin for red.","""ruber""=Latin, red",,
9e5882b2-73b4-48a8-adc0-dc3d0c658dea,288,"From the Latin Ruthenia, for Ukraine or Russia, as the element was found associated with platinum in the Ural Mountain placers, Russia; the name applied to hexagonal alloys with dominant Ru.","""Ruthenia""=Latin, Rus",,
e3184872-676c-4fb3-9a95-619687599df3,288,"from the Latin ""rutilus"", meaning ""reddish.""","""Rutilus""=Latin, reddish",,
67b07eeb-b9a2-423e-ad59-77fb18e5f1eb,182,"From safflower, in allusion to its use as a pigment.","""Zaffer""=Latin, safflower",,
3c826ac0-ad9b-4dfa-b08b-1f5e45eb00df,191,"Named after appearance of the characteristic twin aggregates (Greek & Latin ""sagena"" = net).","""sagena""=Greek, Ancient (to 1453), net",,
614fef72-aef3-459f-978d-8944ba14eb99,191,"Named after appearance of the characteristic twin aggregates (Greek & Latin ""sagena"" = net).","""sagena""=Greek, Ancient (to 1453), net",,
e3854961-cd83-4caa-8a91-c6f8e1eb2377,548,"From Sakha, the name for Siberia in the language of Yakutsk.","""Sakha""=Yakut, Siberia",,
85e45057-2978-43c2-be6c-27de0817eb80,288,"From the Latin, sal ammoniac, applied in antiquity to the synthetic compound.","""Sal ammoniac""=Latin, rock salt from near the Oracle of Ammon in Egypt",,
1125a401-8ee5-402d-8f0b-5219ae2e92de,288,"Derived from the Latin sanguis (blood), referring to its bright red, blood-like colour.","""Sanguis""=Latin, blood",,
3e1683ce-8a6d-41d2-8b16-80d418402bf1,191,"From the Greek ""sanis"" for ""little plate"" and ""idos"" for ""to see.""","""Sanis""=Greek, Ancient (to 1453), little plate",,
caaee2f6-3b28-43af-a666-8088202839b7,288,"From the Latin for soap, which it resembles.","""Sapo""=Latin, soap",,
3e57f640-32c1-4560-a686-4b90c0df287b,191,"Its name comes from the Greek word sappheiros, which probably referred to lapis lazuli","""sappheiros""=Greek, Ancient (to 1453), lapis lazuli",,
03b8189b-edab-4f24-84e8-90fa1f2fc93c,191,"From Greek, Sarka, flesh, referring to its flesh-red colour","""Sarka""=Greek, Ancient (to 1453), flesh",,
c57ee345-7917-47b3-a7b9-fe64242e3abc,191,"From the Greek for flesh and view, in allusion to its supposed flesh-red colour [due to intimate intergrowth with graftonite].","""Sarka""=Greek, Ancient (to 1453), flesh","""Opsism""=Greek, Ancient (to 1453), view",
0e2c7a29-8161-4b27-8ebb-8678a1762c8b,407,Name probably came with the stone from Persia (Persian sered = yellowish-red,"""sered""=Persian, yellowish-red",,
0602f76a-32ef-45cf-9338-27ab1b685f88,191,"From Ancient Greek σάρδιον / sárdion in Latin sardonyx , probably ""the city of Sardis""","""σάρδιον""=Greek, Ancient (to 1453), the city of Sardis",,
44ae7d1d-af5f-4252-943e-f159576c443b,191,"From the Greek for made of flesh, an allusion to the blood-red colour and greasy luster.","""Sarka""=Greek, Ancient (to 1453), flesh",,
584e1286-947f-41ee-983d-8fffa86f9765,191,"From the Greek skapos - ""rod"" and lithos - ""stone.""","""skapos""=Greek, Ancient (to 1453), rod","""lithos""=Greek, Ancient (to 1453), stone",
9e18f5c5-43ba-4a3d-a74a-c5b5b9048bd4,182,"From the German words ""Schale"" and ""Blende"", meaning ""shell ore"", in allusion to its concentric-layered structure.","""Schale""=German, shell","""Blende""=German, ore",
eda6c60a-3809-4697-afb4-35b65e611272,191,From the greek 'σϗιζω' for its perfect cleavage,"""σϗιζω""=Greek, Ancient (to 1453), crying",,
c920832e-7358-47bd-b701-20f89888c0ef,184,"From the Old German SchÄurl, of uncertain derivation, perhaps meaning impurities","""SchÄurl""=German, Old High (ca. 750–1050), impurities",,
0abb824e-f480-4043-82d5-0455f680bbb3,191,"From the Greek for worm, alluding to its curling action when heated.","""Skolex""=Greek, Ancient (to 1453), worm",,
a0fae7e3-99db-41d1-abdd-3091a7170f77,191,"From the Greek for garlic, in allusion to its odor when heated.","""Scorodion""=Greek, Ancient (to 1453), garlic-like",,
8b656959-8692-4fdc-8905-c829e7f1cccf,150,"From scrutiny, in allusion to the close examination necessary to recognize and characterize the species.","""Scrutiny""=English, scrutiny",,
e4528e45-11e3-4341-bd0c-43e597391bc8,191,"From the Greek σελήυη, for ""moon,"" in allusion to the moon-like white reflections of the mineral or to the quality of the light transmitted by semi-pellucid gypsum slabs of cleavages used as windows.","""σελήυη""=Greek, Ancient (to 1453), moon",,
87bd9899-00ba-41ef-9cef-b68b26424c73,191,"From the Greek, selene, the moon, in allusion to its similarity to tellurium, named for the earth, Latin tellus.","""Selene""=Greek, Ancient (to 1453), moon",,
0650d9d1-7c12-4f92-8067-76b063a1c361,191,"From the Greek for cuttle-fish, the bone of which resembles the mineral in being light and porous.","""Sepion""=Greek, Ancient (to 1453), cuttle-fish bone",,
d790b1aa-4314-418f-ba90-62c16a3f5d42,21,"From the old Arabic name, Serendib, for Sri Lanka (Ceylon).","""Serendib""=Arabic, Sri Lanka",,
c881964e-c869-4577-b66a-51a2161b1be9,191,"From the Greek seirος meaning ""silken"".","""seirος""=Greek, Ancient (to 1453), silken",,
620fc519-feb8-4abc-a9f5-81be32d992b6,191,"From the Greek for iron, sideros, and nitrogen, azote, for its composition.","""Sideros""=Greek, Ancient (to 1453), iron","""Azot""=Greek, Ancient (to 1453), nitrogen",
5e05bd20-346b-4d8d-895e-487a2d57b58f,191,"From the Greek sideros, for iron in the composition.","""Sideros""=Greek, Ancient (to 1453), iron",,
9932475f-b576-417d-9a30-58524b88f397,191,"From the Greek for iron, sideros and sodium, natrium, in its chemical composition.","""Sideros""=Greek, Ancient (to 1453), iron","""Natrium""=Latin, potassium",
076bf703-a0ce-4476-9181-943660f953d6,191,"From the Greek for iron and leaf, for its composition and habit.","""Sideros""=Greek, Ancient (to 1453), iron","""Phyllos""=Greek, Ancient (to 1453), leaf",
66c9094c-2a49-49df-9886-474532b31bec,191,"From the Greek for iron, sideros, and for fiber, tilos, for its composition and structure.","""Sideros""=Greek, Ancient (to 1453), iron","""Tilos""=Greek, Ancient (to 1453), fiber",
cfef1345-dfb8-4307-b3bb-d4e23ca81325,288,"Latin silex, silicis for flint","""Silicis""=Latin, flint",,
ebdc8146-b5b2-443c-8879-c372852711a1,152,"From an Old English word for the metal soelfer, related to the German silber and the Dutch zilver; the chemical symbol from the Latin argentum.","""Seolfor""=English, Old (ca.450–1100), metal",,
7e0d533f-bd74-41f1-9423-b03958e52815,234,From Italian - Simili - means similar,"""simili""=Italian, similar",,
02761660-2f4b-4c6f-9ee2-999dfb4d8c4c,182,"German sinter, cinder.","""sinter""=German, cinder",,
3c57804c-3007-46d9-b468-23f6c10f836c,152,"Old English snāw, of Germanic origin; related to Dutch sneeuw and German Schnee, from an Indo-European root shared by Latin nix, niv- and Greek nipha",,,
61e5ee05-2c72-43fb-9826-03639f86f08c,288,"French spectre, from Latin spectrum appearance, specter, from specere to look, look at. The suffix lite from the Greek lithos means ""stone"".","""spectre""=Latin, appearance","""lithos""=Greek, Ancient (to 1453), stone",
61e5ee05-2c72-43fb-9826-03639f86f08c,191,"French spectre, from Latin spectrum appearance, specter, from specere to look, look at. The suffix lite from the Greek lithos means ""stone"".","""spectre""=Latin, appearance","""lithos""=Greek, Ancient (to 1453), stone",
9d64980c-0670-4bda-bca3-9603622dfc85,191,"For treacherous, the mineral sometimes being mistaken for galena, but yielding no lead.","""Sphaleros""=Greek, Ancient (to 1453), treacherous",,
259eb60b-e9e6-43c2-b77a-01a87a452f6f,191,"From the Greek sphenos (σφηνώ), meaning wedge, in allusion to the often wedge-shaped crystal morphology.","""σφηνώ""=Greek, Ancient (to 1453), wedge",,
8c75fa60-ca2c-4037-9f4b-cd485603d34b,191,For sphere and cobalt in its composition.,"""Sphaira""=Greek, Ancient (to 1453), sphere",,
45486567-3aea-4c37-9599-19354e60722a,288,"Perhaps from the spinella, for little thorn, in allusion to the spine-shaped octahedral crystals.","""Spinella""=Latin, little thorn",,
871d6f9a-abd6-4fd2-a618-9a4f2d07bfb5,191,Named from the Greek for SPODIOS (color ash) and PYLLON (leaf) habit.,"""σποδιοσ""=Greek, Ancient (to 1453), color ash","""φύλλο""=Greek, Ancient (to 1453), leaf",
2c85db3d-877a-43ad-94f0-c664c08764b2,191,"From the Greek σποδιος, ""spodios"", ash-gray, referring to its color.","""σποδιος""=Greek, Ancient (to 1453), ash-gray",,
6da92867-4e7a-496f-93a8-8053ca7c547c,191,"For ash-coloured, in allusion to its colour.","""Spodoumenos""=Greek, Ancient (to 1453), reduced to ashes",,
55634498-ace1-4dcb-83eb-836e754b3993,182,"From the German word ""spreu"" = awn, due to its colour and appearance.","""spreu""=German, awn",,
8b107cee-571e-4b52-80f7-3f28641f17d8,288,"From the stannum, tin.","""Stannum""=Latin, tin",,
e1f2491f-1caa-4727-a156-b72b4a125b54,191,"Derived from the cross, describing the common twins.","""Stauros""=Greek, Ancient (to 1453), cross",,
15b20905-4a63-4bf2-a2ec-1dfab7be0ae0,432,"From the Russian word 'steklo' for glass as an allusion to the visual appearance of aggregates of the mineral formed around vents of a burning coal heap (coal mine N 47 near Kopeisk, South Urals, Russia).","""Steklo""=Russian, glass",,
b14d6bff-fdb5-41b0-9461-b55b54af2591,485,"From the Swedish for stonemason, in honor of Dr. Brian Harold Mason (1917- ), U.S. National Museum, Washington, D.C., USA, for his contributions to the mineralogy of the L?angban deposit.","""Stenhuggare""=Swedish, stone mason",,
d52d5d28-2422-4836-a2e7-86c51d93fa0c,288,From the Latin for dung.,"""Stercus""=Latin, dung",,
52c32f03-0ca9-4ed5-91ab-e4ac712437b2,288,"From the Latin for antimony, STIBIum;the Greek for powder or dust, a common habit.","""Stibium""=Latin, antimony","""Konis""=Greek, Ancient (to 1453), powder",
52c32f03-0ca9-4ed5-91ab-e4ac712437b2,191,"From the Latin for antimony, STIBIum;the Greek for powder or dust, a common habit.","""Stibium""=Latin, antimony","""Konis""=Greek, Ancient (to 1453), powder",
2d94a178-e142-4be7-8d08-19d4e27d4d25,288,"From the Greek stibi, then Latin stibium, an old name for the mineral.","""Stibi""=Greek, Ancient (to 1453), antimony",,
2d94a178-e142-4be7-8d08-19d4e27d4d25,191,"From the Greek stibi, then Latin stibium, an old name for the mineral.","""Stibi""=Greek, Ancient (to 1453), antimony",,
f020cdcf-627a-4bec-951b-d667cac317cc,191,"From the Greek for luster, in reference to its pearly luster.","""Stilbein""=Greek, Ancient (to 1453), luster",,
2d864fb6-88ab-4296-8a2c-41eb0d7a5b90,191,"From the Greek for shining and black, in allusion to its luster and colour.","""Stilpnos""=Greek, Ancient (to 1453), shining","""Melanos""=Greek, Ancient (to 1453), black",
c30315b3-1046-4e93-b869-1b6a954295e0,182,"From the German for ""stink"" and ""flow"" in allusion to the odor and the nature as fluorite (Flusspath).","""stinken""=German, stink","""Fluss""=German, flow",
