mineral_id,person,born,died,role,gender,nationality
4597845f-054c-44b7-ba1a-dd05892b9b65,Dr. Karl Becherer,1926,2014,"Mineralogist at the University of Vienna, Austria",M,11
82a537eb-302b-49c4-9c3c-3bb6dfe23c79,Friedrich Becke,1855,1931,mineralogist and petrograph,M,11
c4dc9882-29ee-4859-8905-b7308f49bd74,John R. Beckett,,,A cosmochemist at California Institute of Technology,M,4
c28f3b52-8e78-498a-a388-bb0e855f7c1f,Antoine Henri Becquerel,1852,1908,Physicist who discovered radioactivity in 1896.,M,64
e200bb96-9616-4006-99c1-8f673d21aa27,Roberto Beder,1888,1930,Assistant at Museum of Natural History of La Plata in 1912 and soon was Professor of Mineralogy at University of Córdoba (1914),M,8
14dd266d-9256-4c44-b87f-c89c1fc484f0,Hermann Beeger,,,metallurgist,M,4
3d04012e-28e2-4a6d-8237-34e8d09f494a,Henry Beeke,1751,1837,"Historian, theologian, writer on taxation and finance, and botanist.",M,27
6d6bbd5d-4bda-44c6-9eeb-c6b80d1514b4,Jean Béhier,1903,1965,"Mineralogist, Geological Survey of Madagascar, who discovered the mineral.",M,64
696823a4-1c61-4417-a820-8de2fdc2b507,Prof. František Běhounek,1898,1973,"Nuclear physicist, explorer, and writer",M,48
8caa4e79-1b41-48cc-97e4-c0cd3ad100f5,Dmitry Ilych Belakovskiy,1957,,"Mineralogist and Curator of the A.E. Fersman Mineralogical Museum, Moscow, Russia.",M,147
c4e561b2-2e15-4c6c-858d-cb0553eb8164,Klaus Belendorff,1956,,"Mineral collector of Münster, Germany",M,68
4e389d40-67e7-445d-aee9-6fd6c75133af,Igor Vladimirovich Bel'kov,1917,1989,"Soviet mineralogist, Director, Kola Scientifc Center, Apatity, Russia, who explored the Kola Peninsula.",M,147
3592fe25-74f0-443e-9667-954a04d306da,Eleodoro Bellido Bravo,,,"Director of Servicio de Geología y Minería, Peru",M,142
ce080e4c-f59f-477a-848c-c6e1bfb339a2,Herman C. Bellinger,1867,1940,"General Manager of the Chile Exploration Company, who submitted the first specimens.",M,68
19312b50-9d3d-4411-ac30-881de36cd8c0,Mr. W. R. Bell,,,,M,10
b3b9d732-a703-4ba5-9342-cbd7e5a80123,Andrés de Jesús María y José Bello López,1781,1865,Founder of the Universidad de Chile,M,39
d4ca85d7-133c-4687-942a-a714bfece137,Elena Vitalievna Belogub,1963,,researcher of the Institute of Mineralogy of the Urals Branch of Russian Academy of Sciences,F,147
f4fdd36d-377e-40ed-81b2-d34002cf5028,Belousov Thomas Petrovich,,,doctor of geological and mineralogical sciences,M,147
67546076-0b1e-4a2a-b2e3-2e4e49ac2586,Nikolai Vasil'evich Belov,1891,1982,"Former Head of the Crystallography and Crystallochemistry Department, Moscow Lomonosov State University, Moscow, Russia.",M,147
4e12337c-6e6a-45de-b581-a760584a3b5d,Dmitry Stepanovich Belyankin,1876,1953,Prominent Russian mineralogist and petrographer.,M,147
e332160a-f8e5-4650-9ff5-753b90c05aac,Clarence Sweet Bement,1843,1923,"Mineral collector of Philadelphia, Pennsylvania, USA",M,4
a09edae4-45aa-4558-a999-a54691c63891,Alberto Benavides,1920,2014,"Mining engineer, contributed to the development of mining in Peru.",M,142
a400eac1-9956-4d9d-a671-a3fd704ca8dd,Dr. Marcus Benjamin,1857,1932,"Chemist, engineer, and editor of the U.S. National Museum (Smithsonian Institute)",M,4
c9207b3f-8c91-4a73-852a-183a194c4841,Dr. Benjamin Franklin Leonard,1921,2008,"Mineralogist and geologist with the United States Geological Survey, Denver Colorado",M,4
06f8d16a-1310-4670-854d-26a8abb8188e,Orlando J. Benston,1901,1966,"Metallurgist for the Baroid Division, National Lead Co., Malvern, Arkansas, USA, who supplied the first specimens.",M,4
81175dab-8b9e-4222-b5a8-24a8ffcd0f86,Professor Y.K. Bentor,1910,2002,"Petrologist and geologist, for his contributions to the geology and mineralogy of Israel and the Middle East.",M,4
8959b77f-9acf-4fd6-9497-c7948df21e9d,Maria Angelica R. de Benyacar,1928,,"For her contribution to mineralogical studies. Worked at Comision Nacional de Energia Atomica, Buenos Aires, Argentina",F,8
ca4f3052-b993-4358-afc2-8d8fbdffde00,Professor Waldemar Berdesinski,1911,1990,"Crystallographer, University of Heidelberg, Heidelberg, Germany.",M,68
0b4fc404-1794-4746-9f7e-f140ae324b51,Anatolyi Vladimirovich Berezanskii,1948,,"Mapped the geology of remote areas of the Turkestan-Alai range, in Tajikistan.",M,147
bc99b8a7-d859-4e32-8292-3e019823686d,Torbern Olof Bergmann,1735,1784,Swedish mineralogist and chemist,M,172
c7b7dddb-648f-456e-a74e-410b852bef8d,Professor Nils Johan Berlin,1812,1891,"Pharmacologist, University of Lund, Lund, Sweden.",M,172
aa191fb2-3de0-46ca-ade6-ef0dbdf6f1a6,Dr. Harry Berman,1902,1944,"Professor of Mineralogy, Harvard University, Cambridge, Massachusetts, USA.",M,4
053f6771-4663-4f2e-9263-76dc7d341889,John Desmond Bernal,1901,1971,Eminent crystallographer and historian of science.,M,27
a03c491f-6f46-4f40-8fcb-fa454eb5bb03,Dr. Jan H. Bernard,1928,,"Mineralogist, Geological Survey of Czechoslovakia, who first noted the mineral.",M,48
55e2fade-0155-4f3c-97e6-50a9b71f22df,Bernardino Lotti,1847,1933,for his considerable contribution to the knowledge of the geology of Tuscany and his contributions to the development of the Tuscan mining industry.,M,88
c11e3301-59c8-4ddc-b340-d373d92ec6d2,Dr. Fritz Berndt,1916,,"Mineralogist, Corporatio´n Minera de Bolivia, Oruro, Bolivia.",M,68
9ec94044-ef8a-465a-bfa7-033ba9eae03d,Professor Leonard Gascoigne Berry,1914,1982,"Mineralogist, Queen's University, Kingston, Ontario, Canada, who obtained the first X-ray powder pattern of the mineral.",M,35
a0452d0e-263b-4155-a54e-25dd2c0053a0,Pierre Berthier,1782,1861,Chemist/mineralogist,M,64
4a4335a7-726f-401f-b7d4-8d08f1f46f2d,Pierre Berthier,1782,1861,Chemist and mineralogist at the Ecole des Mines and he was Inspector of Mines during his career,M,64
6e7bafc5-1cfe-4f00-bf5f-d09ecddd68c0,Antonio Bertossa,,,Director of the Geological Survey of Rwanda.,M,148
3d5e7ee5-b512-48a4-b15f-366974bb859b,Emile Bertrand,1844,1909,Mineralogist and co-founder of the Société française de Minéralogie.,M,64
87e25cc1-7a3a-4120-8206-7c1d2e608fab,Jöns Jacob Berzelius,1779,1848,"A chemist, who discovered Ce, Se, Si, Zr, Ti, and Th. Devised the chemical symbols. Father of analytical chemistry.",M,172
abc3ea63-e541-4fbb-89de-6d44d71cfcc6,Jöns Jacob Berzelius,1779,1848,"A chemist, who discovered Ce, Se, Si, Zr, Ti, and Th. Devised the chemical symbols. Father of analytical chemistry.",M,172
b972e237-849d-4275-b41a-b59ea0899f46,Jöns Jacob Berzelius,1779,1848,"Berzelius is considered, along with Robert Boyle, John Dalton, and Antoine Lavoisier, to be one of the founders of modern chemistry.",M,172
00528931-9306-4bba-89b9-663aa57f0f21,Anatolii Georgievich Betekhtin,1897,1962,Mineralogist and economic geologist.,M,147
57f6d13b-4fa1-4760-b6c5-57316313c550,John Betterton,1959,,"A museum geologist/mineralogist at Haslemere Educational Museum, Haslemere, Surrey, England, for his extensive contributions to the characterization of minerals from the Penberthy Croft mine for more than 30 years.",M,27
e0e330a2-8bc4-4114-90a2-a9974e9465e3,François Sulpice Beudant,1787,1850,"Mineralogist, University of Paris, Paris, France",M,64
365cebe7-5d02-447f-8bd6-456db0f9ee87,Dr. Alexey Alexandrovich Beus,1923,,"Professor of Mineralogy and Geochemistry, Moscow Polytechnical Institute, for his work on minerals of this group.",M,147
63e9439b-cf9d-49c4-b15b-5c697e206c39,Adolph Beyer,1743,1805,"Mining engineer and mineralogist, Schneeberg, Germany, who first recognized bismutite.",M,68
2b287de0-80d7-4e4c-b4e1-d76623643659,Heinrich Ernst Beyrich,1815,1896,A noted geologist and paleontologist who mapped geology in adjoining geographical areas to Liebe's.,M,68
767a46d8-68a0-44d4-ae23-fd09c36fefd9,Dr. Marianna Sergeevna Bezsmertnaya,1915,1991,Russian mineralogists.,F,147
767a46d8-68a0-44d4-ae23-fd09c36fefd9,Dr. Vladimir Vasil'evich Bezsmertnyi,1912,1991,Russian mineralogists.,M,147
4387b8bc-a88a-4449-8473-9ff5e5f0f3ba,Angelo Bianchi,1892,1970,"Mineralogist, University of Padova, Padova, Italy.",M,88
2834d29b-8a2e-45cc-8353-ccbe022c2ebf,Richard August Bideaux,1935,,Mineralogist and mineral collector.,M,4
4351e5aa-3b6a-4903-b5db-4810f973d7f8,Dr. Friedrich Karl Biehl,1887,,"Mineralogist, Westfälische-Wilhelms University, Münster, Germany, who authored an early dissertation on Tsumeb species.",M,68
3b797025-275b-4490-9d97-379b726a990c,Professor Johannes Martin Bijvoet,1892,1980,Crystallographer,M,52
15e7a2ef-899b-46fb-9bd7-4525088ee0d7,Yuri Aleksandrovich Bilibin,1901,1952,"Specialist in gold deposits, Karpkinskii All-Union Research Institute, St. Petersburg, Russia",M,147
8e4b468e-b650-49dc-98ec-587d17f872cd,Vale`re Louis Billiet,1903,1945,"Crystallographer, University of Ghent, Ghent, Belgium.",M,20
1c852dae-9bfd-48ad-84c0-c39b6e03b09a,Paul Billingsley,1887,1962,"Mining geologist, who discovered the North Lily mine, and collected the type material.",M,4
f4a3f971-2a2c-4dbc-aab8-0d4808cd5c3f,William Stewart Wise,1933,,"Professor of Geology Emeritus, University of California at Santa Barbara, USA, for his contributions to mineralogy and his inspiration and mentoring of mineralogy students.",M,4
3e6fd86e-70c5-4bb1-995e-de8d1707c4af,Johann Jacob Bindheim,1750,1825,A chemist who made the first chemical analysis of the mineral,M,68
8053af32-31ee-4b6b-9531-dae7bf7212e0,William Bingham,,,"A lapidary, who discovered the mineral in 1936",M,4
777676ee-81f8-48e5-bdf5-a26efec5b742,William D. Birch,,,"Senior Curator of Geosciences at Museum Victoria, Australia, in recognition of his contribution to Australian geological sciences.",M,10
1d0b0c79-8602-4700-8958-16a87320350b,Vannoccio Biringuccio,1480,1539,"Alchemist and metallurgist, author of the Pirotechnia.",M,88
06f313aa-c45f-4642-b905-f569879fd4b2,Aburayhan-e Biruni,973,1048,"One of the greatest scholars of the medieval Islamic era, a polymath well versed in physics, mathematics, astronomy, and natural sciences",M,84
3c016adf-59d9-4bc5-8006-9d37977cc967,Karl Gustav Bischof,1792,1870,"Geologist and mineral chemist, University of Bonn, Bonn, Germany",M,68
f3464eb9-1cbf-46ee-8aef-c3aad93c999f,Maynard Bixby,1853,1935,miner and mineral dealer,M,4
ddce30df-f291-4c0e-b8de-e79278a5f4ed,Maynard Bixby,1853,1935,"Prospector, miner, mine broker, author, explorer of the Thomas Range, and mineral dealer of Salt Lake City, Utah, USA, who collected and provided the first specimens",M,4
d8704819-a632-4210-a69c-2addf2f36249,Alfred Gunnar Bjareby,1899,1967,An artist and noted mineral collector who collected the first specimen.,M,172
638ed4eb-6eb3-4b33-a708-8544dace2613,William Phipps Blake,1826,1910,"Geologist, mining consultant, and educator.",M,4
ec4dc45a-bcba-43d8-9d18-ac16e9888597,W. T. Blanford,,,Geologist at the Geological Survey of India,M,27
e1404279-4447-43d7-b116-cf43caef0023,Dr. Norbert Blaton,1945,,"Crystallographer and specialist in uranium minerals, Catholic University of Leuven, Leuven, Belgium.",M,20
351d56a9-fd2e-4b66-9178-206b8202e389,Fritz Blatter,1943,,"Mineral collector, who provided the original material.",M,68
1d8a1a82-57f0-4625-a0e5-eca49d3c5444,Reverend John I. Bleasdale,1822,1884,"For of his promotion of mineralogy in Victoria, Australia.",M,10
fce9d079-2c33-444b-970b-aa1e78c7d0d9,Dr. Ragnar Blix,1898,1985,"Chemist at the Swedish Museum of Natural History, who performed analyses of many Langban minerals.",M,172
72dab9dc-e78e-46f4-ab7e-8f7329d2b631,Carl August Blöde,1773,1820,Chemist,M,68
1c4420d0-0209-41e4-b84e-dbd66d0bc3f3,Christian Wilhelm Blomstrand,1826,1897,"professor of chemistry at the University of Lund, who did the chemical analysis. Brøgger had published a crystallographic description of this material in 1879 from Urstad, but then without a chemical analysis",M,172
9839fcb6-d1e1-4e99-8aa6-7e50b149e5e1,Dr. F. Donald Bloss,1920,,"Mineralogist, Virginia Polytechnic Institute, Blacksburg, Virginia, USA.",M,4
5e11bcdb-9876-48ce-a226-308e9a5dc319,Robert (Bob) B. Cook,1944,,"Professor Emeritus, Department of Geology and Geography, Auburn University, Auburn, Alabama, USA, recognizing his professional achievements.",M,4
8e8b9410-7a98-42b5-bcff-d5c8dea14bb3,Robert (Bob) Terrance Downs,,,"Professor of Geophysics, University of Arizona, and chief advisor for the RRUFF project to collect Raman spectra of all minerals.",M,4
1b4506e4-5c71-45c0-9bc6-e572e9ce5f5e,Professor Robert Bury Ferguson,1920,,"Mineralogist, University of Manitoba, Winnipeg, Canada, especially for his contributions to pegmatite mineralogy.",M,35
9d855166-6e2f-4357-8758-1dd7d763e6c7,Pierre Adolphe Bobierre,1823,1881,"Agricultural chemist, who first described the mineral",M,64
225a8fd5-1417-479c-8f07-9f5a0c358c7c,Robert (Bob) Jones,1926,,For his contributions to the mineralogical community.,M,4
683f8934-bfe0-4f6f-b884-7a7714e10b99,Robert J. King,1923,2013,"Formerly at the Department of Geology, Leicester University, and a founding member of the Russell Society.",M,27
53d8a627-2354-4134-a532-f3150646da8b,Robert (Bob) Owen Meyer,1956,,Acquired his first specimen from the Mammoth-Saint Anthony mine in 1978 and has subsequently spent thousands of hours studying specimens from the deposit.,M,4
7007ae9b-4a93-4574-9f22-beba20c25403,Dr. Robert (Bob) D. Shannon,1935,,For his contributions to crystal chemistry and mineralogy through his development of accurate and comprehensive ionic radii and his work on dielectric properties.,M,4
704cfbff-2a7a-4425-87d3-b1d7cfd35ebc,Dr. Robert (Bob) James Traill,1921,2011,"Mineralogist and former head of the Mineralogy Section at the Geological Survey of Canada, Ottawa (1953-1986).",M,4
3d50c49c-8d75-413e-9043-2578ab19e20e,Aleksei Alekseevich Bogdanov,1907,1971,Geologist,M,147
29886796-3587-4903-b34f-7aaa60d877b6,Ove Balthasar Bøggild,1872,1956,"Professor of Geology, University of Copenhagen, Copenhagen, Denmark.",M,49
2bcd3592-c3da-43ca-accd-b40a79713879,Robert M. Boggs,,,rediscoverer of the Goble tschernichite locality,M,4
2bcd3592-c3da-43ca-accd-b40a79713879,Russel C. Boggs,,,"A person, who characterized and named tschernichite.",M,4
83ea8e8d-b0fe-44c1-8e94-ba851c98c6fb,Richard Bogvad,1897,1952,"Formerly Chief Geologist for the company Oresund A/S, which mined the Ivigtut cryolite deposit.",M,49
fdecf9be-21b4-4071-836e-4d554c27d419,Professor Karol Bohdanowicz,1864,1947,"Economic geologist, of Cracow, Poland.",M,143
a04a2ae0-7591-479b-bf74-8e3e3474f24d,Johannes Böhm,1857,1938,"Geologist, who first studied the species.",M,68
057fd302-f5b6-4e56-a83f-d266fc72753d,Hennning Bohse,1942,,Geologist who has worked for more than 40 years on the mineralogy and geology of the Ilímaussaq alkaline complex.,M,49
4abd358a-0153-48e6-a67f-811a041e17dc,Bohuslav Fojt,,,mineralogist and geologist,M,70
40579248-6c44-447c-b5cf-d8ab5ad851ce,Ivan Ivanovich Bok,1898,1983,"Geologist, Institute of Geosciences, Alma-Ata, Kazakhstan.",M,93
084e5883-4ef5-4b75-9437-b34dc1b66903,A. K. Boldyrev,1883,1946,mineralogist,M,147
5d721002-9698-4e29-96af-c81e54d42797,Ignacio Bolivar,1850,1944,"Naturalist, entomologist, and director of the National Museum of Natural Sciences in Madrid.",M,167
09bebb78-b34e-45bd-8e2a-38ef85bdc554,Bertram Borden Boltwood,1870,1927,"Radiochemist of Yale University, New Haven, Connecticut, USA, who devised the U-Pb method of measuring geologic time.",M,4
b0a0e8c8-cf44-409f-baef-0dacf44f3215,Enrico Bonacina,,,"Mentor and beacon to Italian photograpers of the mineral micro world, turning 90 soon and still very active in sharing pictures and expertise.",M,88
e76ed448-99e1-4c92-b5ec-9d8cde0fb06a,Stefano Bonatti,1902,1968,"Petrologist, University of Pisa, Pisa, Italy.",M,88
6075a405-bad4-4f26-b388-f9b69e46e51b,Paola Bonazzi,1960,,"Professor in Mineralogy, University of Florence, Italy, in recognition of her seminal contributions to the study of arsenic sulphides and their alteration by light.",M,88
62cf3459-df12-4671-8a87-c8c07e928d0d,Georgi Bonchev,1866,1955,"Systematic mineralogist and professor at University of Zagreb and for most of his career at University of Sofia, Bulgaria. Bonchev received many academic honours and was also proficient in gemmology and geoarcheology.",M,29
1a8b39b6-bee3-48a4-b135-14487600f471,Elsa Maksimilianovna Bonshtedt-Kupletskaya,1897,1974,Specialist in mineralogy of alkalic massifs.,F,147
fa9ef991-32af-4749-bdaa-be4e8b88640f,Professor Edward Booth,1857,1917,"Chemist, University of California, Berkeley, California, USA.",M,4
3aed22dc-561f-4d46-a090-6a092891d839,Emanuel Bořický,1840,1881,"Systematic mineralogist and petrographer, professor of mineralogy at the University of Prague, who described a similar compound in 1867",M,48
54c4c154-70f8-48eb-8290-11cdb6554173,Andrei Ivanovich Borisenko,1964,,,M,147
fe4b7253-5f00-483c-acc0-96dc0a388b23,Serafima Samoylovna Borishanskaya,1907,1988,"Mineralogist, Moscow University, Moscow, Russia.",F,147
8ea0eb36-8b8e-435a-bb73-8e078c53e0b3,Irina Dmitrievna Borneman-Starynkevich,1891,1988,"Mineralogist specializing in Khibiny and Lovozero minerals, Institute of Geology of Ore Deposits, Petrology, Mineralogy, and Geochemistry, Moscow, Russia.",F,147
925a9e05-2d73-4733-8062-5327556782b2,Dr. Wilhelm Bornhardt,1864,1946,"Geologist, engineer and explorer, and was Director of the Berlin College of Mines (Bergakademie) from 1907 to 1916.",M,68
1572917c-c770-46ef-a042-04ee8342936b,Ignaz Edler von Born,1742,1791,Mineralogist and invertebrate zoologist.,M,11
915914d1-598f-45d6-8c37-6c15e9ec4a0f,Yuri Sergeevich Borodaev,1923,,"Mineralogist, Moscow State University, Moscow, Russia.",M,147
9e70c9fa-0a5b-4ea0-b9ee-5b2055c5cba1,Igor Borisovich Borovskii,1909,1985,"Pioneer in microprobe analysis, Institute of Geology of Ore Deposits, Petrology, Mineralogy, and Geochemistry, Moscow, Russia.",M,147
832361ee-c403-4c5c-9633-fe206ea68b7b,Professor Nikolai Stefanovich Bortnikov,,,Mineralogist and researcher at the Russian Academy of Sciences.,M,147
1a8c66d0-2ba5-423f-aef3-cef2e3b48896,Matteo Boscardin,1939,,For his contribution to the knowledge of the regional mineralogy of Italy.,M,88
437cc112-8f3b-457d-b6a2-91332636e18a,Dr. Ferdinando Bosi,1967,,"An expert on the crystallography and mineralogy of the tourmaline-supergroup minerals and the spinels, University of Rome La Sapienza, Italy",M,88
93195c54-af11-46d1-9d58-641193413e57,Richard C. Bostwick,1943,,"Author, editor, lecturer, and prominent mineral collector, with a particular emphasis concerning fluorescent minerals",M,4
